text,candidate,source,channel,script
यति गहकिलो कुराहरु छन् कृपया यस्ता कुराहरु सबैले बिचार गरेर अघि बढौँ,harka sampang,yt:Harka Sampang bhasan,comment,deva
"Mero baba ra maile 
Harka sampang ji  ko party lai समानुपातिक ma chitwan bata vote deko. ❤
Rastriya dal banyo khusi laagyooo🎉",harka sampang,yt:Harka Sampang bhasan,comment,mixed
हर्कलाइ पागल भन्नेहरु महा पागल  हरु कस्तो लाग्यो,harka sampang,yt:Harka Sampang bhasan,comment,deva
"घण्टीलाई यो सन्सार रहन्ज्ल यो देश रहेको हेर्न मन छैन 
किन ? ताली बजेन?",harka sampang,yt:Harka Sampang bhasan,comment,deva
यस्तो मान्छे सरकारमा हुनुपर्ने 😢 अहिले बिरोधिहरुले गु खान्छ पहिला चिनेर नि नचिने झै गर्‍यो,harka sampang,yt:Harka Sampang bhasan,comment,deva
जय होस जय देश जय नेपाल जय होस हामी हाम्रो सुन्दर संस्कृति को स्वाभिमान को रक्षा गरुन हजुर 🔥,harka sampang,yt:Harka Sampang bhasan,comment,deva
Thank you harka sampang.❤️,harka sampang,yt:Harka Sampang bhasan,comment,latin
यति को राम्रो सोच भाको ब्यक्ति नेपाल मा नेता भयो भने हामि जनता ले दुःख पाउने छैन,harka sampang,yt:Harka Sampang bhasan,comment,deva
Kati ramro  socha  vako  manche  hunuundho  rahexa,harka sampang,yt:Harka Sampang bhasan,comment,latin
1 मात्र आसा र भरोसा र देश भक्त नेता हर्क सर हुनुहुन्छ गरीब जनता को आवाज उठाउनु भएको मा धन्यवाद हर्क सर,harka sampang,yt:Harka Sampang bhasan,comment,deva
घन्टे हरु पृथ्वी रहुनजेल नेपाल रहनु पर्छ भन्दा अंध्यायो अनुहार लगाए त,harka sampang,yt:Harka Sampang bhasan,comment,deva
"Aaja Hark Sangpang Le MCC Ra Des Ko Rakxya Ko Lagi Kura Uthauda Sarai Ramro Lagyo 
Jay Mato ❤
Jay Nepal 🇳🇵 ❤",harka sampang,yt:Harka Sampang bhasan,comment,latin
Salute harka sampang sir lai 🫡…!!!,harka sampang,yt:Harka Sampang bhasan,comment,latin
Aaja dherai samaye pachi Harka Dai feri Mann paryo❤❤,harka sampang,yt:Harka Sampang bhasan,comment,latin
सादा जीवन उच्च बिचार🎉 श्रम सस्कृती पार्टि द्वारा आएका यी भनाई बिचारहरुलाई हालको सरकारले गहिरो चिन्तन मनन गरि आम नेपाली जनताहरुलाई बोध हुनेगरी कार्यक्रमहरु अघि बढाईयोस धन्यवाद।।🇳🇵जय मेरो देश नेपाल्🇳🇵,harka sampang,yt:Harka Sampang bhasan,comment,deva
"हर्क साम्पाङ ज्यु🙏🙏
देशलाई चाहेको नेता, बल्ल ठिक ठाँउमा पुग्नु भएको छ, एकदमै खुसी लागेको छ।
हजुरलाई बधाई छ।
जय माटो👍️👍️❤️❤️",harka sampang,yt:Harka Sampang bhasan,comment,deva
Ramro soch sir,harka sampang,yt:Harka Sampang bhasan,comment,latin
One of the best leader ever I judged n a good orator.,harka sampang,yt:Harka Sampang bhasan,comment,latin
🙏💐❣️👏Punctuality is must 👏👏👏,harka sampang,yt:Harka Sampang bhasan,comment,latin
पृथ्वी रहुन्जेल हाम्रो देश रहिराख्नु पर्छ। कुविचार बोकेका देश दोर्ही हरु कुरा राम्रो सँग बुझ्नु होला।,harka sampang,yt:Harka Sampang bhasan,comment,deva
धेरै राम्रो कुरा  गर्नु भयाेत दादा,harka sampang,yt:Harka Sampang bhasan,comment,deva
"पृथ्वी रहुन्जेल नेपाल रहनु पर्छ 
चन्द्र सुर्य झन्डा फहराउनु पर्छ 
सेनालाई सिमानामा राख्नु पर्छ ❤👏🫡🫡",harka sampang,yt:Harka Sampang bhasan,comment,deva
Love you harkasampang,harka sampang,yt:Harka Sampang bhasan,comment,latin
आइले आएर हर्कजी मन पर्यो keep it up harka sir👍️,harka sampang,yt:Harka Sampang bhasan,comment,mixed
Jay.DeshJay.Mato❤❤❤❤🎉,harka sampang,yt:Harka Sampang bhasan,comment,latin
Desh ko sachha leader,harka sampang,yt:Harka Sampang bhasan,comment,latin
"कसरी देश बनाउने र देशलाई सुरक्षा गर्ने जनचाहना केके छन् भन्ने कुरा चाहिन माननीय हर्क साम्पाङ ज्युको जति अरु कसैको छैन भन्दा फरक पर्दैन ।
जय माटो जय देश ❤️❤️❤️❤️❤️🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵",harka sampang,yt:Harka Sampang bhasan,comment,deva
Good Discussion 🎉❤,harka sampang,yt:Harka Sampang bhasan,comment,latin
MCC kharej gar full support on this to any party,harka sampang,yt:Harka Sampang bhasan,comment,latin
जनताको प्रिय नेता ❤❤,harka sampang,yt:Harka Sampang bhasan,comment,deva
"हर्क जीले राम्रो बोल्नु भयो । नया सरकार मात्र नभएर सबै साम्सद लाइ राम्रो सुझाब दिनु भयो । पहिला पहिला को गालि मात्र गर्ने प्रबित्री सुधार्नु भएछ । धेरै राम्रो बोल्नु भयो ।
तर सुन्ने साम्सद हरुले टेबुल ठटाउने होइन । तालि बजाउनु पर्यो के  जनताका प्रतिनिधि हरुले  । यो टेबल ठट्टाउने परम्परा हटाउनु पर्यो । जनताले तिरेको सम्पति को सम्रक्ष्यन गर्नु पर्छ । त्यो टेबल ठट्टाएको कत्ति मन परेन ।",harka sampang,yt:Harka Sampang bhasan,comment,deva
साह्रै विचारणिय भनाई....,harka sampang,yt:Harka Sampang bhasan,comment,deva
बिचार धेरै राम्रो छ उहाँको र सत्य पनि छ यत्ती मात्र हो उहाँ सत्य भए पनि अलिक धेरै बोलिदिने  बानी मात्र सुधारनु भयो भने भोलिको दिनमा सबै जनता तपाईको साथमा हुनेछौ।❤,harka sampang,yt:Harka Sampang bhasan,comment,deva
Kura ta ramrai grya xa hou ❤❤❤,harka sampang,yt:Harka Sampang bhasan,comment,latin
Hark laid hern aako ma nathe arulai ke hernu😂😂😂😂😊😊,harka sampang,yt:Harka Sampang bhasan,comment,latin
Sachai man chuyo 😊😊😊😊,harka sampang,yt:Harka Sampang bhasan,comment,latin
Wow good harakasag Sir Lai Mero salamama xa,harka sampang,yt:Harka Sampang bhasan,comment,latin
wow good,harka sampang,yt:Harka Sampang bhasan,comment,latin
Well said harka sampang sir.🙏🏽❤️,harka sampang,yt:Harka Sampang bhasan,comment,latin
Proud of you 😮 Harka sir 💐,harka sampang,yt:Harka Sampang bhasan,comment,latin
🎉🎉🎉🎉🎉Good & best lectures,harka sampang,yt:Harka Sampang bhasan,comment,latin
right Kura 💯 jay mato jay desh 🤝🤝✊🇳🇵🥰,harka sampang,yt:Harka Sampang bhasan,comment,latin
हर्क नै देशको सच्चा नेपाल आमाको छोरा हो ✝️🛐🙌❤️❤️,harka sampang,yt:Harka Sampang bhasan,comment,deva
good point,harka sampang,yt:Harka Sampang bhasan,comment,latin
What a powerful speech—every single word he spoke was truly for the betterment of the Nepali people. He feels like the only real hope for our country. I just hope people realize and understand his vision before it’s too late.,harka sampang,yt:Harka Sampang bhasan,comment,latin
huge respect harka sir❤😊,harka sampang,yt:Harka Sampang bhasan,comment,latin
You Are Right,harka sampang,yt:Harka Sampang bhasan,comment,latin
Gud luck harka🎉,harka sampang,yt:Harka Sampang bhasan,comment,latin
"Good harkji,यो चाहिन्छ ,! सरकारलाई ,?",harka sampang,yt:Harka Sampang bhasan,comment,mixed
आज आएर बल्ल ठिक लाग्यो हर्क साम्पाङ,harka sampang,yt:Harka Sampang bhasan,comment,deva
